city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,135,1.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,19,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,13,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Arts,4,1000-4999,Pvt Ltd,never,78,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,10000+,Pvt Ltd,>4,306,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,never,64,1.0
city_21,0.624,Other,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Early Stage Startup,1,10,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,15,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,57,1.0
city_11,0.55,Female,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,2,63,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,125,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,never,58,1.0
city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,78,1.0
city_157,0.769,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,2,104,1.0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,1,17,1.0
city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,2,31,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,3,9,1.0
city_10,0.895,Male,No relevent experience,Full time course,Masters,Humanities,1,100-500,Pvt Ltd,1,13,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,147,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Pvt Ltd,1,79,1.0
city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7,5000-9999,Public Sector,1,9,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Public Sector,1,190,1.0
city_78,0.579,Male,Has relevent experience,Full time course,High School,No Major,3,1000-4999,Pvt Ltd,1,244,1.0
city_21,0.624,Male,Has relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,never,32,1.0
city_103,0.92,Female,No relevent experience,no_enrollment,Phd,Humanities,7,<10,Public Sector,2,43,1.0
city_33,0.4479999999999999,Female,No relevent experience,Full time course,Graduate,STEM,4,<10,Public Sector,4,32,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,1,75,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,2,10000+,Pvt Ltd,1,25,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,94,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,10000+,Pvt Ltd,1,10,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,77,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,21,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,16,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,48,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,NGO,2,34,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Public Sector,>4,89,1.0
city_75,0.939,Female,No relevent experience,Part time course,Graduate,STEM,9,1000-4999,Pvt Ltd,never,9,1.0
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,13,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,50,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,110,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,100-500,Pvt Ltd,1,8,1.0
city_160,0.92,Female,No relevent experience,Full time course,High School,Business Degree,2,100-500,Pvt Ltd,2,19,1.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Business Degree,1,100-500,Pvt Ltd,1,144,1.0
city_100,0.887,Female,No relevent experience,Full time course,Masters,STEM,2,10000+,Public Sector,1,52,1.0
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,6,1.0
city_128,0.527,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,>4,118,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,9,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,18,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,145,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,82,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,never,10,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,55,1.0
city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,never,26,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,7,100-500,Pvt Ltd,4,24,1.0
city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,1,30,1.0
city_30,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,1,73,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,95,1.0
city_98,0.949,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,15,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Phd,Other,1,10000+,Public Sector,1,100,1.0
city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Public Sector,1,18,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,2,42,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,100-500,Pvt Ltd,1,36,1.0
city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,5,500-999,Public Sector,1,35,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Public Sector,never,16,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Public Sector,>4,92,1.0
city_136,0.897,Male,No relevent experience,Part time course,Phd,STEM,5,10000+,Public Sector,2,7,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Primary School,STEM,16,10000+,Public Sector,3,166,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,never,132,1.0
city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,never,33,1.0
city_104,0.924,Male,No relevent experience,Full time course,Primary School,Other,8,50-99,Pvt Ltd,never,17,1.0
city_21,0.624,Male,No relevent experience,Full time course,Primary School,Other,2,50-99,Pvt Ltd,1,21,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Public Sector,never,138,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,88,1.0
city_141,0.763,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,74,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,500-999,Pvt Ltd,1,39,1.0
city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,78,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,never,36,1.0
city_25,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,4,56,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,45,1.0
city_79,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,22,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,High School,Humanities,11,100-500,Pvt Ltd,never,82,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,48,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,never,40,1.0
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Public Sector,2,21,1.0
city_21,0.624,Female,No relevent experience,Full time course,High School,Other,5,<10,Other,never,111,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,9,1.0
city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,never,8,1.0
city_71,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,1,1000-4999,Pvt Ltd,1,45,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,14,1000-4999,Pvt Ltd,4,56,1.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,8,1.0
city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,30,1.0
city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,34,1.0
city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,7,100-500,Pvt Ltd,1,24,1.0
city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,5,100-500,Public Sector,2,28,1.0
city_101,0.5579999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Public Sector,2,51,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,34,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,13,1.0
city_21,0.624,Female,No relevent experience,Part time course,Graduate,STEM,10,100-500,NGO,1,107,1.0
city_128,0.527,Male,Has relevent experience,Part time course,Graduate,STEM,7,500-999,Pvt Ltd,1,20,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,3,150,1.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,2,64,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,41,1.0
city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Masters,STEM,18,10000+,Pvt Ltd,>4,49,1.0
city_107,0.518,Male,No relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,never,6,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,>4,25,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,94,1.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Early Stage Startup,1,15,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,107,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,never,89,1.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,>4,78,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,8,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,114,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,109,1.0
city_48,0.493,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,18,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,3,90,1.0
city_73,0.754,Female,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,25,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,10,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,never,107,1.0
city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,32,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,31,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,250,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,6,10000+,Public Sector,>4,17,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,2,28,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,3,39,1.0
city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,98,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Public Sector,never,148,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,52,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,10,<10,Pvt Ltd,1,21,1.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,1,55,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,6,1.0
city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,High School,STEM,3,10/49,Pvt Ltd,1,80,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,1,56,1.0
city_101,0.5579999999999999,Male,Has relevent experience,Part time course,High School,STEM,6,10/49,Pvt Ltd,1,50,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Public Sector,2,24,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,10/49,Pvt Ltd,1,32,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,10/49,Pvt Ltd,2,7,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Early Stage Startup,>4,59,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Early Stage Startup,1,61,1.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Early Stage Startup,1,52,1.0
city_89,0.925,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,132,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,never,45,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,104,1.0
city_67,0.855,Male,No relevent experience,Part time course,Graduate,Humanities,14,100-500,Pvt Ltd,>4,104,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,47,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,2,101,1.0
city_98,0.949,Female,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,268,1.0
city_70,0.698,Female,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,95,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,12,1.0
city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,54,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,20,500-999,NGO,>4,152,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,>4,110,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,23,1.0
city_109,0.701,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,46,1.0
city_21,0.624,Male,No relevent experience,Full time course,Masters,No Major,3,10/49,Pvt Ltd,never,70,1.0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,101,1.0
city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,111,1.0
city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,NGO,1,17,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,32,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,never,31,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,180,1.0
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,51,1.0
city_109,0.701,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,65,1.0
city_165,0.903,Male,No relevent experience,Full time course,Masters,Humanities,<1,50-99,Pvt Ltd,never,112,1.0
city_16,0.91,Male,Has relevent experience,Part time course,High School,STEM,14,500-999,Funded Startup,1,15,1.0
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,8,10/49,Pvt Ltd,2,58,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,never,63,1.0
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,<1,10/49,Pvt Ltd,4,8,1.0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,1,9,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,10000+,Pvt Ltd,4,46,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,298,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,>4,332,1.0
city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,17,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Public Sector,>4,206,1.0
city_55,0.7390000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,2,1.0
city_139,0.487,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Funded Startup,1,52,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,15,10000+,NGO,3,128,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,78,1.0
city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,48,1.0
city_20,0.7959999999999999,Male,No relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,never,9,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,500-999,Pvt Ltd,4,21,1.0
city_116,0.743,Male,No relevent experience,no_enrollment,Masters,Humanities,3,50-99,Funded Startup,2,34,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,62,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Pvt Ltd,1,268,1.0
city_107,0.518,Male,No relevent experience,Full time course,Phd,STEM,7,50-99,Public Sector,>4,46,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,43,1.0
city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,31,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,10,50-99,Pvt Ltd,2,25,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,140,1.0
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,1,149,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,20,1.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,68,1.0
city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,never,50,1.0
city_28,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,>4,130,1.0
city_155,0.556,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10/49,Public Sector,1,46,1.0
